scrapping_date,one_reviews_text,review_date,review_rating,size,review_title
2022-05-21 21:34:51.094874,"
I bought this but ended up not using it as much as I'd like because of the following reasons:* The zipper feels kind of clunky.* Everytime I put the Oculus in there I need to make sure I don't turn on the Oculus, or if I move the box too much it can turn on the Oculus on and kill the battery.
","Reviewed in the United States on November 28, 2020",2,Style: Carrying Case,"
Overpriced and hard to use
"
2022-05-21 21:34:51.131733,"
I just got it today , I was played for about 4 hours.,(I usually can’t play for more than an hour without headaches. Feels very comfortable. Super easy to put on. It just fits so perfectly, I use it with a 10.000 MAH ,anker ultra thin charging port. Only $15. Now if this doesn’t break I’ll be happy as hell BC I love it. Worth the money IMO. If something happens I’ll put up an edit.
","Reviewed in the United States on February 14, 2021",5,Style: Elite 2 Strap,"
I love it %100
"
2022-05-21 21:34:51.169954,"
The strap that comes with the Quest 2 is pretty sub-par.  It makes the headset hard to take off and on, hard to get adjusted properly,  uncomfortable to wear and conducive to neck strain. The original strap is especially a PITA to swap the headset between two people with different sized heads. This ""elite"" strap has none of those issues. And installing it is literally a snap.
","Reviewed in the United States on February 21, 2021",5,Style: Elite 2 Strap,"
They should not have bothered with the default strap.
"
2022-05-21 21:34:51.206089,"
If you're planning on traveling and using this, carefully read the dimensions of it.  This would be my carry-on. It's HUGE and a large part of the interior is empty space.  It reminds me of a dinosaur egg.  Yes, I realize that I could pack the case with other stuff, but that kind of gets away from why I got the case.I also agree the comments that you're not getting a lot for your money.
","Reviewed in the United States on February 6, 2022",2,Style: Carrying Case,"
It's Huge!
"
2022-05-21 21:34:51.251967,"
The one thing I can say about the Quest / Quest 2 is they hurt my face after a while of being in VR. I thought this elite strap would fix that, and while it is more comfortable for the back of your head. It does little to nothing for the pressure on your face. There is only one strap that I found that takes the pressure totally of your face.. but that's another review.
","Reviewed in the United States on May 27, 2021",3,Style: Elite 2 Strap,"
Still had pressure on my face
"
2022-05-21 21:34:51.311775,"
I havnt used my quest in almost 2 months. Always taken amazing care of it and never abused it. I picked it up tonight to use and as I'm putting it on the strap just snaps on both ends. Never had any signs of wear or issues and just broke out of nowhere. Come on here to request a replacement to see they only had a 1 month window for that and then see all these reviews of the same issue in the exact same place as mine. Just horrible craftsmanship.
","Reviewed in the United States on July 21, 2021",1,Style: Elite 2 Strap,"
Do Not Buy
"
2022-05-21 21:35:01.770675,"
It's almost double the price of my previous case for the original Quest, but it does look nice.I haven't had any jamming issues with the zipper that others have reported, but it does feel cheap, like paper mache, considering the price.It was also a bit confusing on how to put the controllers in at first.It's nice that there's an extra compartment for spare batteries.
","Reviewed in the United States on December 25, 2020",4,Style: Carrying Case,"
I was expecting better for the price, but it's not terrible
"
2022-05-21 21:35:01.817951,"
I purchased premium strap when quest 2 came out. After 6 month strap broke on both sides. Manufacturer was kind enough to replace it. The new one broke in same places within a year. I use vr set maybe couple times a month for 30 minutes. Looks like it’s made from recycled plastic utencils.
","Reviewed in the United States on April 13, 2022",1,Style: Elite 2 Strap,"
Cheap plastic that will not last.
"
2022-05-21 21:35:01.859293,"
It was great compared to the provided strap, much more comfortable. But after less than 50 hours of very mild use, like many others have experienced it developed a crack. The plastic is very cheap feeling, and after getting hands on, nowhere near the $50 price tag, maybe $25 at most. I am currently working with oculus support to receive a replacement, and hoping the have truly fixed the issue. The crack fully split when removing to find date code requested by support. In the meantime while waiting for a replacement to be sent, my headset is rendered useless.
","Reviewed in the United States on June 6, 2021",1,Style: Elite 2 Strap,"
Buy at your own risk
"
2022-05-21 21:35:01.896108,"
Much better than the added strap that comes with the VR head unit. Battery adds a bit more than twice the total battery life. Essential if you want to use it a lot. Highly recommend this add on! The extra battery life is very important! The head unit doesn't have a lot of life, alone.
","Reviewed in the United States on February 3, 2022",5,Style: Elite Strap with Battery,"
Elite strap. Great deal if all in on VR experience.
"
2022-05-21 21:35:01.933437,"
Unfortunately this isn’t large enough for really any after-market headstrap replacement for the Quest 2. We bought the Kiwi strap, and the case won’t fully zip up. If it had a little more room then It would be perfect, but I’m tempted to only give it 3/5 stars.
","Reviewed in the United States on March 28, 2022",4,Style: Carrying Case,"
Just okay
"
2022-05-21 21:35:01.974063,"
So far so good. I read many reviews about the delicate straps cracking and breaking. Thankfully I have not seen that. I told my son to be extra careful and not overtighten. The added battery seems to make it more balanced and comfortable to wear. I hope it lasts.
","Reviewed in the United States on March 19, 2022",5,Style: Elite Strap with Battery,"
Seems to be Great
"
2022-05-21 21:35:02.011929,"
I liked using this strap because it was far more comfortable than the one the Quest 2 shipped with. I also liked how easy it was to adjust it. For these reasons, it's a solid strap and why I gave it 2 stars instead of one. HOWEVER, the quality of the strap is quite poor and it breaks easily. Mine broke today after very light use.Until Oculus can improve the quality of this strap or lower the price, I highly recommend going with something else. You can probably find a similarly styled strap for far less money on here. This strap just feels like a scam.
","Reviewed in the United States on July 12, 2021",2,Style: Elite 2 Strap,"
More comfortable than the original strap, but breaks far too easily
"
