Game_Id,Game_Name,Game_price,Game_description,Game_Modes,Game_PlayerModes,Game_Tracking,Game_Controllers,Game_Platforms,Category,Game_Genres,Game_Languages,Game_Version,Game_Developer,Game_Publisher,Game_Website,Game_ReleaseDate,Game_Policy,Game_RecommrndedCPU,Game_RecommrndedGraphics
1163920993632145,A to Z VR,Get,"Looking for the recommended contents to download?

You can read Mogura VR, the biggest VR media in Japan and get latest information about VR in VR itself.

You can read...

・Review of the recomended VR contents
・Weekly introduction of the realeased apps
・Latest VR News from the world
・Play recommended 360 videos on youtube as spherical video in VR.

About Youtube movies i articles, when 2D videos are played in really big screen like movie theater in front of you. And 360 videos are play as spherical videos in VR.",Single User,Touchpad,"Gear VR, Go",Apps,"Casual, Utility",Japanese,Ages 13+,1.3,MoguraVR,Mogura VR,http://www.moguravr.com/,"July 6, 2016",Privacy Policy,Terms of Service,,
1973899416041933,TOKYO CHRONOS -Trial Demo-,Get,"“TOKYO CHRONOS” is coming on March 20th, and we are getting ready to distribute the trial version! 

“The next Visual Novel awaits beyond the screen.”
VR Mystery Visual Novel, A story told in an immersive 360-degree world, an experience like never before
Countless characters will come to life, right before your eyes. The story changes as you make decisions.

-An empty, deserted Shibuya where time has frozen over. A mystery full of suspense, woven by 8 childhood friends trapped inside.
A lost memory. A mysterious message, ""I am dead. Who killed me?""
Who is ""I""? Why did we lose our memory? Who is the killer? 

Fragments shattered like a broken mirror. 
Where does the truth lie?

To kill, or not to kill ─ YOU decide.

-Production Staff
Director：Haruki Kashiwakura (Motion Director of Expelled from Paradise)
Scriptwriter：Kou Segawa (Mystery Writer, Konya, Kimi ni Korosareta to shitemo)
Producer：Kazuma Miki (Editor/Producer of Sword Art Online)
Character Design：LAM (Illustrator)",Single User,Oculus Go Controller,,"Gear VR, Go",Games,"Adventure, Music, Narrative",,"English, Japanese",0.0.1,MyDearest Inc.,Sekai Project,https://tokyochronos.com/en/,"February 23, 2019",Privacy Policy,,
1612181508893550,The People's House,Get,"The People’s House takes you on a historic visit to President Barack Obama and First Lady Michelle Obama’s White House. Through the transportive power of VR, the Obamas take you on an intimate journey inside the West Wing, Executive and Private Residences, reflecting on their time there, and recounting the building’s profound history since its creation over two centuries ago.",Single User,,,Oculus Go Controller,Go,Entertainment,"Educational, Movie, Narrative",English,1.01.1,Felix & Paul Studios,Felix & Paul Studios,https://www.felixandpaul.com/,"June 23, 2018",Privacy Policy,,
1932627993464423,Lone Echo II: Trailer Experience,Get,"Jack and Liv are back! Experience a glimpse into the highly anticipated sequel to the groundbreaking zero-g adventure from Ready At Dawn and Oculus Studios.

Return to the rings of Saturn on a journey that takes you deeper into the mysteries of space—past the very boundaries of time itself. 
 
Venture beyond the unknown in Lone Echo II.",Single User,,,,Go,Games,360 Experience (non-game),English,1.0,Ready At Dawn Studios,Oculus Studios,https://www.oculus.com/lone-echo,"September 26, 2018",Privacy Policy,,
1932183776797079,EAFF E-1サッカー選手権大会/フジテレビ公式VRアプリ,Get,"VRで新しいサッカー観戦スタイルを体験！

中国、日本、朝鮮民主主義人民共和国、韓国の4カ国が、東アジアNo.1を決めるEAFF E-1サッカー選手権2017決勝大会の公式アプリ「EAFF E-1 VR」では、かつてないほど本格的でエキサイティングなスタジアムの臨場感をお届けします！
ピッチレベルの映像を使用した男子6試合のハイライト映像では、「EAFF E-1サッカー選手権大会/フジテレビ公式VRアプリ」だからこそ体験できる選手の息づかい、ゴールの興奮や真剣勝負の緊張感をいつでもどこでも味わえます。
今までにない国際大会のハイライト映像により、テレビでのサッカー観戦の可能性が大きく広がります。
LiveLike社の技術を活用したVR（Virtual Reality）ならではの「EAFF E-1サッカー選手権2017決勝大会」をぜひ体感してください！

©フジテレビ　©EAFF

【注意事項】
アプリについて：インターネットへの常時接続が必要です（接続料が発生する場合があります）。",Single User,,,,"Gear VR, Go",Entertainment,"Casual, Simulation, Sports","English, Japanese",1.4,LiveLike,EAFF,https://eaff.com/competitions/eaff2017/index.html,"December 12, 2017",Privacy Policy,,
1929308520523460,Tippy Tree,¥190,"Note: If you switch handedness in your Oculus Go settings while the game is running, your controller may not respond when you return to the game. As a workaround, please restart the game after switching handedness settings.

Tippy Tree is a puzzle game that has you decorate the tippiest of trees. Celebrate the holiday season with trinkets aplenty, but watch out - these are some seriously heavy ornaments, and without careful planning, all of your work may come crashing down!

Excellent for families, holiday lovers, and VR beginners, the game features:

Puzzle Mode
Our classic puzzle mode featuring a sequence of progressively tippier trees.

Hard Mode
Ornaments get crushed if you squeeze too hard.

Infinite Mode
Infinite doesn’t end until your tree topples.

Decoration Mode
We bolted the tree to the floor so you can decorate without worry.

Presents!
Check under the tree for gifts that unlock new ornaments.

Ornaments Galore!
Collect up to 30 unique ornaments.",Single User,,,Oculus Go Controller,Go,Games,"Arcade, Casual, Puzzle",English,1.03,Mythical City Games,Mythical City Games,http://www.mythicalcitygames.com/tippy-tree.html,"December 22, 2018",Privacy Policy,,
2190785931001625,TEOC,¥490,"Evolve from an atomic state to marine-life in this spatial arcade puzzler with just one goal: Consume or be Consumed! 

Powered by elemental forces and mythical artifacts navigate your way through 3 environments with 30+ rounds each to get through. Will you be able to top the leaderboard for each of these? 

TEOC provides…
• more than 5 hours of mesmerizing gameplay,
• a beautiful minimalist style with ambient adaptive soundtracks,
• 10+ game mechanics to master,
• additional powerups to collect and use across all 90+ rounds
• with daily powerup rewards for coming back
• to compete on the 3 leaderboards,
• increasingly challenging level design all procedurally generated
• and seated or standing play options!


",Single User,,,Oculus Go Controller,"Gear VR, Go",Games,"Arcade, Casual, Puzzle",English,1.0.002,HEADGEAR GbR,HEADGEAR GbR,https://headgear.io/,"November 20, 2020",Privacy Policy,,
1312559188845495,rumii,Get,"rumii is a social-virtual reality space that enables people to collaborate and communicate in one room from anywhere in the world - as though they’re all in the same physical location. Step into your virtual reality office or classroom. rumii can be used across virtual reality headsets and desktops for collaboration, classes and meetings. Great for remote teams, education and digital nomads.

To enable a truly immersive experience, rumii is loaded with features that address all your communication and collaboration needs.",Multiplayer,,,Oculus Go Controller,"Gear VR, Go",Apps,"Educational, Productivity, Simulation",English,2.05.0,Doghead Simulations,Doghead Simulations,https://www.rumii.net/,"July 6, 2018",Privacy Policy,,
1962660437148780,Dear Angelica,Get,"From Emmy Award winning Oculus Story Studio comes Dear Angelica, a journey through the magical and dreamlike ways we remember our loved ones. Entirely painted by hand inside of VR, Dear Angelica plays out in a series of memories that unfold around you. An immersive, illustrative short story starring Geena Davis and Mae Whitman.",Single User,,,Oculus Go Controller,Go,Entertainment,"360 Experience (non-game), Movie",English,2.0-130725332,Oculus Story Studio,Oculus,http://www.oculus.com/,"December 21, 2018",Privacy Policy,,
1964504246901982,Make Noise,Get,"Use the power of your voice to break through the barriers faced by the suffragettes during their fight to win the vote for women. Mesmerising, profound and playful, ‘Make Noise’ will empower you to follow Emmeline Pankhurst’s advice and ‘make more noise.’ How will you use your voice to change your world?

By downloading and using Make Noise, you agree to the BBC’s Terms of Use, http://www.bbc.co.uk/terms. The terms of the Oculus Store and of the manufacturer and/or supplier of any device you use for Make Noise apply, but please read the ‘Play it safe’ section of the Terms of Use.

To read BBC’s Privacy Policy go to http://www.bbc.co.uk/privacy

Make Noise is copyright 2018 © BBC and/or its licensors. All rights reserved. This app is for your personal, non-business use only. The app is published by BBC Media Applications Technologies Ltd which is a wholly owned subsidiary of the BBC. Full details are available at: http://data.companieshouse.gov.uk/doc/company/07100235",Single User,,,Oculus Go Controller,Go,Entertainment,"Art/Creativity, Documentary & History, Narrative",English,1.1.1,BBC Media Applications Technologies Limited,BBC Media Applications Technologies Limited,https://www.bbc.co.uk/virtualreality,"December 7, 2018",Privacy Policy,,
2055672164475811,QuiVr Vanguard,¥990,"QuiVr Vanguard brings the best-selling archery mechanics of the original QuiVr into a stand-alone, fast-paced title for the Oculus Go.  Combining cooperative drop-in multiplayer with the critically acclaimed gameplay of QuiVr on desktop, Vanguard allows players to join in one of the most popular VR gaming experiences available today.  Compatible with both Oculus Go and Oculus Quest, play with your friends across platform (once Quest releases), and find out why QuiVr has consistently topped the most popular VR titles since its release.","Multiplayer, Single User, Co-op",Oculus Go Controller,,"Gear VR, Go",Games,"Action, Arcade, Shooter",,English,1.0.14,"Luminary Apps, LLC","Alvios, Inc.",http://quivr.net/,"February 6, 2019",Privacy Policy,,
